Seq	Peak24	E Peak24	Contrast	E Contrast	Rating	log Pi	E log Pi	e log Pi	E e log Pi	log Lam	E log Lam	e log Lam	E e log Lam	d log Lam	E d log Lam	log R0	E log R0	d log R0	E d log R0	log H	E log H	e log H	E e log H	log h	E log h	e log h	E e log h	log Hin	E log Hin	e log Hin	E e log Hin	log hin	E log hin	e log hin	E e log hin	breadth50	E breadth50	d_breadth50	E d_breadth50	log s	E log s	e log s	E e log s	log S	E log S	e log S	E e log S	log ss	E log ss	e log ss	E e log ss	log SS	E log SS	e log SS	E e log SS	core_bratio	E core_bratio	wing_bratio	E wing_bratio
170	25.809447645538818	0.0	0.1013385630791357	0.0	2.0	0.6825339750213166	0.09105322315355283	0.053616047264002015	0.0009283628995919941	0.314474614861216	0.0	0.06478790811048245	0.0	0.021013048467033633	0.0	0.9462046697204931	0.0	0.05090632864639324	0.0	0.24302566915512958	0.0	0.05324409365797915	0.0	1.1892303388756227	0.0	0.015603820468239769	0.0	0.22886839897654995	0.0	0.05168288277571308	0.0	1.175073068697043	0.0	0.008925585457184426	0.0	125.46511293754818	0.0	0.37967756785963047	0.0	1.8019255969426675	0.0774919282547188	0.0030936507941313426	0.00020601979139764137	0.8557209272221744	0.07749192825471893	0.05100045211054691	1.2497012573196162e-05	1.7173762594513917	0.0	0.019887304337502743	0.0	0.7711715897308984	0.0	0.054653080151690014	0.0	0.25111975621588767	0.024871329285807736	1.0	0.0
171	-0.12395790274	0.0	-0.00047477598259891134	0.0	1.0	-0.038233396380008604	0.0	0.19806240979546055	0.0	0.11847687905980629	0.0	0.15281970246742652	0.0	-0.01893546111498623	0.0	0.5542631154664387	0.0	0.15028629841577856	0.0	-0.341834174266323	0.0	0.16750444528339462	0.0	0.21242894120011574	0.0	0.07397139783849759	0.0	-1.1007970721779798	0.0	0.6231718502913238	0.0	-0.546533956711541	0.0	0.6047786235507961	0.0																								
172	0.9924767000995681	0.0	0.0040695964239548165	0.0	1.0	-0.05311810909447671	0.17178073299875596	0.13015355325783914	0.031059834369763308	0.009537343421397617	0.0	0.09809351395848982	0.0	-0.017686428520414736	0.0	0.8391517181455201	0.0	0.07381245643785131	0.0	0.44178788913038636	0.0	0.1454989049816346	0.0	1.2809396072759065	0.0	0.1253860144731662	0.0	0.3043076560766702	0.0	0.11733849374949568	0.0	1.1434593742221904	0.0	0.09121427185485143	0.0																								
173	29.08274270634585	0.0	0.118011462720503	0.0	1.0	0.02241311066827574	0.028452762554577623	0.1284961499955591	0.0021630875062696253	0.050092085747683125	0.0	0.121748602833322	0.0	0.054307477479643644	0.0	0.9127532657977014	0.0	0.12121809866867587	0.0	0.3320914137600278	0.0	0.1295610132523869	0.0	1.2448446795577293	0.0	0.04574088663478582	0.0	0.11946142190888674	0.0	0.13639578761772458	0.0	1.0322146877065883	0.0	0.06252986034696216	0.0																								
174	737.8367855937257	0.0	1.256442049747859	0.0	2.0	0.27522743471083705	0.045118568959587727	0.06215299360680273	0.0007544667882529203	0.27193492870478236	0.0	0.0654372132446986	0.0	0.2772276265534127	0.0	1.075050369944903	0.0	0.05915881602245523	0.0	0.14074187845185457	0.0	0.059394495064371076	0.0	1.2157922483967576	0.0	0.005285880321469267	0.0	0.09868893175079306	0.0	0.061351324253759276	0.0	1.173739301695696	0.0	0.016254829267365715	0.0	103.08880160834116	0.0	-1.6962171725738315	0.0	1.4725512438732917	0.02517890716620505	-0.010873604896702617	0.0006610630848780743	0.39750087392838895	0.025178907166205047	0.060152164720228524	0.00011755233038046561	1.5460471651456207	0.0	0.1722265748385552	0.0	0.4709967952007179	0.0	0.18210370285581554	0.0	0.4012421412067755	0.015429196460561411	1.684910468959959	0.051498976099305004
175	10.711342284584923	0.0	0.03430540847996985	0.0	3.0	0.21221540019842247	0.09267988725373208	0.033307076142081844	0.002481560069757208	0.34701294680578476	0.0	0.051741218018444946	0.0	-0.6949505686627463	0.0	0.848337197512603	0.0	0.021576803654903137	0.0	0.22711631510513183	0.0	0.08327313071845276	0.0	1.0754535126177347	0.0	0.08042919770636953	0.0	0.42568098050441283	0.0	0.13236882224076285	0.0	1.2740181780170157	0.0	0.13059841746914252	0.0	114.68771435942898	0.0	8.154970690095297	0.0	1.2780857280387208	0.0602341987282954	0.04403774018337631	0.005884911651984012	0.42974853052611794	0.06023419872829527	0.04908306318018004	0.005313480315060514	1.4935858179704986	0.0	-0.09492730219260748	0.0	0.6452486204578954	0.0	0.09734860634610472	0.0	0.6176724506586296	0.037798763889093014	1.2788167212410404	0.04104074564150857
176	3.920396478343406	0.0	0.015855533209914573	0.0	3.0	0.13565227348227296	0.017558296128870547	0.022598924055541633	0.0008426572588766683	0.11187434262596446	0.0	0.021333233727708442	0.0	-0.08736889523957385	0.0	1.2143185697680416	0.0	0.013998294820162148	0.0	-0.04741686503554272	0.0	0.015809653941272192	0.0	1.166901704732499	0.0	0.0073479861098538395	0.0	-0.05877776656845601	0.0	0.019307844776678844	0.0	1.1555408031995857	0.0	0.013298143180464935	0.0	134.8957167852502	0.0	6.900046622485512	0.0	1.6853691395871742	0.013332752471664707	0.02880829008901489	0.0008114757244766087	0.4710505698191323	0.013332752471664634	0.032030496993704305	0.0007308487828422102	1.8480112388738574	0.0	0.018223759972021625	0.0	0.6336926691058157	0.0	0.022979505769055084	0.0	0.3828100865495719	0.00812836492728337	1.0057883863489134	0.00017237650667165232
177	6.323885261802457	0.0	0.02523561398763594	0.0	3.0	0.30525261277700855	0.052534524174511904	0.01634832110603214	0.0017534856151390304	0.25520627596830164	0.0	0.046465798676066816	0.0	-0.28655674989651175	0.0	1.189565917937894	0.0	0.012266286859939808	0.0	-0.01264395651113015	0.0	0.049996467141121735	0.0	1.1769219614267636	0.0	0.04846839107359489	0.0	-0.011124328088271634	0.0	0.049097566765407684	0.0	1.1784415898496223	0.0	0.0475406065269821	0.0	96.39020638798168	0.0	13.272762783068316	0.0	1.5640165013465352	0.02777297985452649	0.09138951225604273	0.005976989665219362	0.3744505834086412	0.027772979854526515	0.09221138537998767	0.005922172785794521	1.5490473594621708	0.0	0.022590069359743965	0.0	0.3594814415242767	0.0	0.025705505772273287	0.0	0.3831151513239733	0.018937697369320678	1.601607794045205	0.04821487609171975
178	-0.22806007825821348	0.0	-0.0009101713428483756	0.0	0.0	-0.3800381660113808	0.058805184667075655	0.07866957384642322	0.007483363285120145	0.3362507230298792	0.0	0.057060572779528994	0.0	0.1596026848822137	0.0	0.76515785881551	0.0	0.0	0.0	-0.1779018574381289	0.0	0.06460081421456278	0.0	0.587256001377381	0.0	0.06460081421456278	0.0	0.4784844330747231	0.0	0.15499244623814953	0.0	1.243642291890233	0.0	0.15499244623814953	0.0	109.10228528745738	0.0	-17.80201435199242	0.0									1.3562828016111377	0.0	-0.10594086698217065	0.0	0.5911249427956278	0.0	0.10594086698217065	0.0				
179	3.448328372201626	0.0	0.01036442777427708	0.0	0.0	0.636434621031423	0.5888536954886269	0.11631520377582158	0.007016214745825032	0.2905927892304712	0.0	0.13110483492002892	0.0	-0.023665914164574805	0.0	0.7025741875437747	0.0	0.11099348901978541	0.0	0.16582598200000445	0.0	0.12066365986083741	0.0	0.8684001695437791	0.0	0.047330372977894886	0.0	0.3679737693624844	0.0	0.15664013411005395	0.0	1.070547956906259	0.0	0.11052862529331697	0.0																								
180	3.262341754705314	0.0	0.013831862385710625	0.0	3.0	0.5788525304449543	0.46784844668046516	0.06450514410857237	0.011394299096212935	0.2328089072385524	0.0	0.06840661725528241	0.0	0.18098638302581005	0.0	0.8738290721108148	0.0	0.05685372853650119	0.0	0.23921065973435773	0.0	0.05749499621204335	0.0	1.1130397318451726	0.0	0.008563185208829134	0.0	0.3437320640697698	0.0	0.0693520223378265	0.0	1.2175611361805845	0.0	0.03971594835634946	0.0	110.70815507452089	0.0	13.23185931962658	0.0	1.5495993392960967	0.3224229633275312	0.11538744229493562	0.051953166858236116	0.6757702671852819	0.3224229633275312	0.13046539361088616	0.04457819627731067	1.4791384505915761	0.0	0.2384453798775293	0.0	0.6053093784807613	0.0	0.24512965066152528	0.0	0.3961094130293648	0.15463607228858692		
181	0.7024205031598879	0.0	0.0027695742832892466	0.0	1.0	-0.3159663659823434	0.0	0.2340988567313357	0.0	0.05646299921353165	0.0	0.22859368075080957	0.0	-0.026185355564267477	0.0	0.859837549344014	0.0	0.2176002648258016	0.0	-1.2660412933987994	0.0	2.535484186735359	0.0	-0.4062037440547855	0.0	2.526129487166642	0.0	-0.9267998738692075	0.0	1.0615067853007325	0.0	-0.06696232452519338	0.0	1.0389642823443146	0.0																								
182	11.67050672696041		0.04828743579871861		0.0	1.080935323014391		0.08393512270431107		0.40927668331277434		0.0854459681592079		-0.3306243133389869		1.0119029534501303		0.08374174121497784		0.32316174585127455		0.08665720957851238		1.3350646993014048		0.022288848113303273		0.3381439187456297		0.08858713616548182		1.35004687219576		0.02889639202885545		118.00112146796342		8.572893975669913		2.1433158626542634		0.09979061833250095		1.1314129092041334		0.13027220244126983		1.794320019286994		-0.00463517661550799		0.7824170658368637		0.08386992359584731		0.2046784302738423		1.7899208596413758	
183	28.750944591867704	0.0	0.13382264430238547	0.0	3.0	0.7395436659980494	0.19727032610115833	0.056684387232650214	0.00027778844985646946	0.2989022771617808	0.0	0.06636568891511331	0.0	0.11057842039889902	0.0	1.0811127807985121	0.0	0.0562643322261197	0.0	0.15001910317607786	0.0	0.06725752287183119	0.0	1.23113188397459	0.0	0.036849685236155325	0.0	0.21881314294630708	0.0	0.08466290899905458	0.0	1.2999259237448193	0.0	0.06326241442856119	0.0	84.04501367062197	0.0	12.146085461369367	0.0	1.5598188929355132	0.0923449938314413	0.1461652339491881	0.029505701955926444	0.4787061121370013	0.09234499383144132	0.15684817003318344	0.027631319696721182	1.4238831208504792	0.0	0.14867719790570086	0.0	0.3427703400519672	0.0	0.15896724271981985	0.0	0.4785262661526315	0.054835745573272726	5.054695637921722	1.2292626548459975
184	12.349262142911122	0.0	0.0516003891404029	0.0	2.0	0.15236349657311035	0.035690843289718534	0.01617275505963728	0.001385241041426595	0.15157610274151098	0.0	0.026120567412751667	0.0	0.07335985785605743	0.0	1.2677731099141218	0.0	0.00714795831500976	0.0	0.21512901539687088	0.0	0.06280322073883161	0.0	1.4829021253109926	0.0	0.06239512182131943	0.0	0.4287445716553357	0.0	0.04676136512521975	0.0	1.6965176815694576	0.0	0.04621181624109791	0.0	107.20210969617773	0.0	-16.577397562291424	0.0	1.6234888209443012	0.02076883125444757	-0.08577741849774044	0.004458888844332279	0.35571571103017924	0.020768831254447534	0.08607525231605462	0.004443686097356079	1.666290507476507	0.0	-0.09165111333100595	0.0	0.3985173975623851	0.0	0.09192942881844755	0.0	0.3046235470640181	0.011677276325454698	1.5405623548716665	0.03577409206277557
185	17.14760254951422	0.0	0.07658786468763136	0.0	3.0	0.5498013521613254	0.030762264001841504	0.016679472465767144	0.0004959377168232568	0.3667451468539669	0.0	0.06353721080932163	0.0	-0.2827994601317687	0.0	1.1303574064495363	0.0	0.014623801334522494	0.0	0.10875226842437075	0.0	0.026566558013149638	0.0	1.2391096748739072	0.0	0.022179414762217315	0.0	0.02725764616133637	0.0	0.023241210166278576	0.0	1.1576150526108728	0.0	0.0180637284224921	0.0	103.45846062778323	0.0	-6.075316355971964	0.0	1.696352538041209	0.01945062180009617	-0.05467538504996922	0.0019575918857096535	0.5659951315916725	0.01945062180009614	0.056598827405047236	0.0018897656739595894	1.727515602346295	0.0	-0.15754053265296056	0.0	0.5971581958967586	0.0	0.15821780871333707	0.0	0.3644389596638357	0.011929073082856907	1.934284044196878	0.036267546366034256
186	70.59536679086767	0.0	0.2421611550472703	0.0	4.0	0.28385922084449916	0.017469637204764823	0.015782215763418487	0.0001407861704366482	0.31540198788369056	0.0	0.06234910881419025	0.0	0.22188798601522106	0.0	1.274641402073765	0.0	0.01372893721546301	0.0	-0.09838016261889843	0.0	0.021687050821734628	0.0	1.1762612394548666	0.0	0.016788223738036595	0.0	0.17175501068541613	0.0	0.09257917288477784	0.0	1.4463964127591813	0.0	0.09155555436435008	0.0	81.31661867299059	0.0	-16.897473963585668	0.0	1.5353322868336179	0.007299414023423409	-0.12428701245216589	0.002328037489630735	0.26069088475985275	0.00729941402342333	0.12504314570303832	0.0023141088160837657	1.5264344489643689	0.0	-0.06558915799570025	0.0	0.25179304689060394	0.0	0.06701060635191308	0.0	0.5672350796056179	0.0055559955461538645	2.0828167834017983	0.03248353936692388
187	10.447319653408103	0.0	0.042780168140675236	0.0	1.0	-0.027383728784290646	0.01926828563275249	0.05935227519267206	0.0009140803604638139	0.027789984080744498	0.0	0.06540158791067066	0.0	0.01029403414222193	0.0	1.1817524579175362	0.0	0.0507306593052775	0.0	0.2169865633513971	0.0	0.07043792393978264	0.0	1.3987390212689335	0.0	0.048866157362723595	0.0	0.09599851249579598	0.0	0.05099603041431097	0.0	1.2777509704133323	0.0	0.005195702500065944	0.0	108.7051318623226	0.0	14.716920760810893	0.0	1.4460224472072998	0.009625440393169822	0.055821636447882655	0.002097742439526522	0.26426998928976375	0.009625440393169767	0.07543862311657497	0.0015505065808344798	1.5103448464929716	0.0	0.10940647861729096	0.0	0.3285923885754352	0.0	0.12059592595516598	0.0	0.49071556982528003	0.008130443722508075	1.2116923216305548	0.009485812776401419
188	0.16616083609872773	0.0	0.0006672929138202306	0.0	2.0	0.34898574368183155	0.2281584182707783	0.05808660830351342	0.010022325901645824	0.03923139652482249	0.0	0.0711759063440512	0.0	0.07879013297373313	0.0	0.9188578014600556	0.0	0.04689431614285559	0.0	0.29270546618199667	0.0	0.12970945426289615	0.0	1.2115632676420522	0.0	0.12093579138812571	0.0	0.30581560368074523	0.0	0.13238093308881413	0.0	1.2246734051408008	0.0	0.12379674696436493	0.0																								
189	14.804928157247955	0.0	0.06568159844131151	0.0	3.0	0.5355011894666677	0.23253365772708365	0.02240084858012013	0.0065668318075349594	0.08542157862419879	0.0	0.016885981024637682	0.0	0.0005366454218457954	0.0	1.1835285899955486	0.0	0.012418824705260631	0.0	0.13051656240090517	0.0	0.023830780552580404	0.0	1.3140451523964538	0.0	0.020339097686113132	0.0	0.07270647032067458	0.0	0.05555786303975837	0.0	1.2562350603162231	0.0	0.05415209080436837	0.0	93.85621225348704	0.0	28.948256162823895	0.0	1.7117520142096305	0.15957062257218332	0.23872705130091976	0.04667451486428163	0.528223424214082	0.1595706225721834	0.23905740585967392	0.04661645351288209	1.4895843083581524	0.0	0.19445905452986764	0.0	0.3060557183626037	0.0	0.19485520546218424	0.0	0.24889961454851015	0.07360137285853433	2.5000594899494426	0.3697572513852297
190	-0.8870390031128172	0.0	-0.0035574232557006257	0.0	1.0	-0.21145284298176803	0.052251187441129124	0.27348958740771	0.023342128265399796	0.2432129195829087	0.0	0.25196984094549446	0.0	-0.05341303150811291	0.0	0.651578070537045	0.0	0.23934635093198373	0.0	-0.8783727803679703	0.0	1.7571768005113586	0.0	-0.2267947098309252	0.0	1.7407997106361428	0.0	-0.8665958248145803	0.0	1.705298841089211	0.0	-0.21501775427753536	0.0	1.6884186275079263	0.0																								
192	-46.00438914969944	0.0	-0.1579945917451547	0.0	4.0	0.28995156752658424	0.12195242160748812	0.010629200470756753	0.0029247377315640834	0.21494389451533313	0.0	0.025073151222308566	0.0	-0.07857118167271875	0.0	1.411723073802533	0.0	0.005733248387030162	0.0	-2.153361697839572	0.0	44.30133170996451	0.0	-0.7416386240370394	0.0	44.30133133898088	0.0	-1.810122320593895	0.0	19.98050797635247	0.0	-0.39839924679136224	0.0	19.98050715379736	0.0	102.94568381044645	0.0	8.060874753418616	0.0	1.8193649473593574	0.07065027853376421	0.05274917752863182	0.008740581870156663	0.40764187355682463	0.07065027853376414	0.053065045990521635	0.008692980673301688	1.8167435330064814	0.0	0.033168701165474095	0.0	0.4050204592039486	0.0	0.03366055368041213	0.0	0.3812544738529832	0.042040712521168304	1.4146189324005067	0.07887913898366493
193	562.153528125753	0.0	0.8112580128595553	0.0	3.0	0.4214734921727517	0.10707230455518307	0.023023959803897456	0.0015982073592001806	0.34328148170869127	0.0	0.0589337343350719	0.0	-0.3215240539183493	0.0	0.9636443087169136	0.0	0.01890995334622022	0.0	0.13457809305144786	0.0	0.03532377520059781	0.0	1.0982224017683615	0.0	0.02983593066867772	0.0	0.19767722482767783	0.0	0.019242783548496015	0.0	1.1613215335445917	0.0	0.003563479077817587	0.0	107.69522417026644	0.0	19.633242219720813	0.0	1.4955854689117902	0.0729988032879766	0.14170444833754917	0.016997530737262265	0.5319411601948766	0.07299880328797662	0.1429721199404007	0.016851734394231876	1.5410808186379918	0.0	0.11210966124292299	0.0	0.5774365099210782	0.0	0.11369328247332457	0.0	0.5085999545585292	0.0374354367392287	1.8702114449215717	0.1147946356821423
194	0.9013506975928731		0.0036991403880785563		3.0	1.2073254218588034		0.04499333218067092		0.3922018433265038		0.05030066803621		0.1912583526145996		0.7628910473816933		0.044558791981912184		0.30417097609926497		0.10730890838234006		1.0670620234809582		0.09762026365116072		0.30503428874355293		0.10752488820909074		1.0679253361252463		0.09785762944957403		126.24431182185344		-9.585621638377916		2.100616472439645		-0.09913058969049982		1.3377254250579522		0.10868468040746841		1.644445415154625		-0.002350735157235468		0.8815543677729318		0.04462075636591993		0.08685136578546328			
195	-0.07451163866404115	0.0	-0.00030508119776158544	0.0	1.0	-0.1362110141327725	0.2755317912550852	0.23951042668946973	0.019847308440934734	-0.0027451073142258746	0.0	0.22817736129735847	0.0	-0.07474100428355121	0.0	0.8198480466153697	0.0	0.2114352642315311	0.0	0.05791733786334643	0.0	0.22589136864428586	0.0	0.8777653844787162	0.0	0.07951125371500115	0.0	0.3558019131293147	0.0	0.25798893235466336	0.0	1.1756499597446846	0.0	0.14782901696501163	0.0																								
196	24.229509350369813	0.0	0.09283136680177927	0.0	3.0	0.31690706277625286	0.16678681069055573	0.026778175837459468	0.002103262665503214	0.293202779452438	0.0	0.049980755264623526	0.0	-0.10745283269468252	0.0	1.033387947530151	0.0	0.021826602085405555	0.0	0.29510460235900193	0.0	0.024733534291217395	0.0	1.3284925498891529	0.0	0.011633879831775667	0.0	0.24350133458272646	0.0	0.026091345534313717	0.0	1.2768892821128774	0.0	0.014295375238038428	0.0	112.45397712012344	0.0	8.149909305232214	0.0	1.5200462291195664	0.11039007614310879	0.051711320758487965	0.011165443653033725	0.4866582815894154	0.11039007614310872	0.056240060614789776	0.01029283171964918	1.6117708461289861	0.0	0.036826777311118074	0.0	0.5783828985988348	0.0	0.042809018742752225	0.0	0.5207973213676876	0.07020024622192002	1.5972715080805113	0.14356839528477514
197	308.6609693097213	0.0	0.8850070695395006	0.0	4.0	0.2954283548597389	0.025006802972646645	0.011563571862714221	0.0008234667402975026	0.2867991332113038	0.0	0.036900476075831315	0.0	0.05960107681820748	0.0	1.2279891078478729	0.0	0.004714934159762967	0.0	0.09714339336066864	0.0	0.020008604886082148	0.0	1.3251325012085415	0.0	0.01944514503305261	0.0	0.09827042866551648	0.0	0.01941322675539382	0.0	1.3262595365133893	0.0	0.018831961366927205	0.0	106.98903898108294	0.0	-9.172233628968954	0.0	1.6641237237765456	0.015184164117601946	-0.05846302543835835	0.0019289508904068422	0.4361346159286727	0.015184164117601965	0.0586529810464774	0.0019226269491245602	1.7457596770834278	0.0	-0.061549180754723855	0.0	0.5177705692355549	0.0	0.0617295087920564	0.0	0.5079138846381809	0.0092390740863494	1.223616908713409	0.007792368911497571
