Seq	Name	RAh	RAm	RAs	DE-	DEd	DEm	DEs	Ref	Alias	8um	Unc	R0	PA	Hmag	4.5mag	Ak	Env	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma	th_p	th_m	th_p_841	th_m_841	th_p_210	th_m_210	th_g	dth_g	H_g	H_d	H_d_out	H_d_in	R0_g	Peak24	Contrast	Rating	Comment
467	G308.5972+00.8825	13	39	8.08	-	61	27	48.8	T		N		10.4	345	10.06	9.67	0.35	I	10.438345183927453	0.18454336446508446	346.92290527400127	1.9229052740012662	22.94062714702157	0.8060919477848167	18.647064670094288	2.3813598484484473	20.03142350744096	2.130686601731723	110.56867245602115	-98.78293041674232	62.33542056704027	-66.75730121195664	125.91840599730531	-131.1024679531658	3.5715881887749874	287.3911984153833	29.660357613936927	31.356826941897115	5.036548632509529	26.320278309387586	10.325727065289662	21.54691827038338	0.14887980332190742	3	smallish
468	G308.8795+00.1713	13	42	37.54	-	62	6	28.7	T		N		6.7	345	10.86	10.1	0.69	I	4.6000521717382234	0.6623825782239032	314.55844514708986	-30.441554852910144	11.517380969866405	1.2960616539499183	15.891405469452687	1.6199731424005166	7.821613636265816	0.8446417486718136	nan	nan	101.5731919712058	-58.4270149764796	nan	nan	0.0	141.0	0.4246175686586071	22.675782396365044	7.389855827978533	15.285926568386511	6.781046788454671	0.14308582121919097	0.0009139948492518138	0	
469	G309.0424+00.2316	13	43	53.15	-	62	0	58.9	T		N		10.1	110	10.54	10.14	0.35	H	9.634981946261933	0.2384575244347893	93.15780691210796	-16.842193087892042	16.60642026345298	1.0069808068129882	16.357991761120577	1.0275179228774742	18.14655938763261	2.8565218522552334	119.20828814595754	-150.91664550866363	59.04660980068917	-90.16370530139896	172.49576990694044	-150.91664550866363	-22.426675401247905	172.83423911345227	27.739202520087	27.841298684220178	4.9081759527570625	22.933122731463115	9.929965191620447	33.0271491815528	0.15160841558616311	2	too small
470	G309.0433+00.1349	13	44	3.62	-	62	6	39.2	T		N		7.8	85	10.51	9.96	0.49	H	8.818256221222512	0.7451434958475618	65.35284854374277	-19.647151456257234	15.23916890271272	1.1045972958674146	18.456484911579917	2.262661245181453	12.582358095121554	1.6904772008252724	123.61088201283059	-133.8219304300747	71.03651450060349	-85.20701235505265	140.77788875813494	-148.5172674156393	-5.670395007437368	254.40703512505382	29.107212626718823	30.267959722735633	5.610679965475775	24.657279757259857	8.037953393829236	31.327383832078475	0.15392806989755903	2	too small
471	G309.1094+00.2524	13	44	24.53	-	61	58	56.7	T		N		9.9	175	9.85	9.15	0.63	FH	9.392911107386333	0.04499948490216621	172.25286692530915	-2.7471330746908507	22.809459160614605	0.7742412019346367	20.599673390659103	2.415482203312234	16.7041954938925	2.2685033183081895	127.10655928513734	-119.13683636537588	85.43872679144471	-82.0284690080977	127.10655928513734	-142.25816143333122	4.510324821798995	1211.6492732348702	26.86495356337998	34.38223060650745	4.34763658212891	30.034594024378542	9.201774555896385	38.81082323341394	0.18465019958102308	2	too small
472	G309.2387+00.1048	13	45	44.89	-	62	6	0.5	T		N		9.8	350	13.74	11.03	2.48	I	9.37213777142306	0.0997418680130604	346.637971910476	-3.362028089524017	23.221583447531444	0.8498690564540059	18.467798461938152	1.5568666450482154	24.468707951836812	4.142886284347691	88.62337457364606	-101.4341492284812	49.33343441843499	-70.84699583721368	nan	nan	0.0	141.0	33.22281296037023	31.667321822534923	7.224959040089342	24.442362782445578	8.730100843485447	8.465981477098595	0.058084192613554526	3	
473	G309.2992-00.9909	13	48	18.0	-	63	9	27.4	T		Y		12.9	325	9.56	9.27	0.25	I	11.55667857973602	0.40940702369817217	325.5473079356345	0.5473079356344783	40.552809573505705	0.74598846823464	15.827922954403508	0.9851176556108812	25.436649771039253	3.8213949242128877	97.92923377472704	-86.3726958250291	39.18900896513088	-53.20778999161081	140.98926135791166	-128.66897167516333	3.6321856532902306	172.4677996351223	28.418249716980842	29.417863324612718	2.5700951043436007	26.847768220269117	11.37101883609023	24.488821088709287	0.19012099916891953	3	
474	G309.7667-00.6764	13	51	41.06	-	62	44	45.6	T		N		5.5	280	9.65	9.43	0.19	I	7.215885936932575	0.6743060313949107	287.9676005812416	7.967600581241584	16.314640078519535	1.6132549193635768	10.662436280861723	0.7044725285797647	11.993108101161917	0.6452549616358658	130.7757462869368	-114.28874522282905	62.059462486843756	-54.45137227380195	nan	nan	0.0	141.0	13.35418631303825	27.80325886136599	6.160185644036976	21.643073217329015	5.947254326638769	9.887285710374504	0.049790845736137394	1	too small
475	G309.8545+00.4492	13	50	12.72	-	61	37	48.4	T		N		4.3	350	10.69	9.69	0.91	I	6.152689911739304	1.3514888503179638	341.6666928735854	-8.333307126414581	11.703908855074783	1.6189946133106035	9.905572824361922	1.1693704773592892	4.911540729378801	1.1625605982339162	nan	-131.5780982468432	112.36773642756242	-56.8710487199387	nan	nan	0.0	141.0	15.498965349660242	27.787670284709996	7.699554144333903	20.088116140376094	11.723715206295259	-3.9203770823096042	-0.018914182070885792	1	too small
476	G309.8681+00.5288	13	50	10.31	-	61	32	58.0	T		N	C	4.6	80		11.8	-99.0	I	5.479163121877931	1.986545296452212	84.06280979675363	4.062809796753626	28.437487605775104	1.506303523630891	7.869664839684209	1.147078156489482	4.264399769640644	0.7793726226855812	nan	nan	100.45974721336617	-104.56707607640163	nan	nan	0.0	141.0	14.82130457247423	23.734414605690812	2.76849055258704	20.965924053103773	6.278939681302863	1.2606186607698284	0.006367679125408319	1	way too small
477	G309.9112+00.3762	13	50	49.01	-	61	41	18.1	T		Y	C	12.2	310	9.71	9.03	0.61	FB	12.948434572732495	0.43798791372115264	292.63771810931473	-17.362281890685267	23.088742374853815	0.6641465761772922	23.06888844339985	1.8030904137701382	15.995384840238321	1.5941039659660714	105.72851754292176	-106.45248683497957	73.7866489053925	-55.11385416083303	123.76610960071037	-140.73747669496532	2.586426437911734	400.00673679519605	39.747174618711576	39.9586305049243	8.946804269931583	31.011826234992714	13.584332696706726	418.3229317097682	0.8619238193213993	3	smallish
478	G310.3999+00.2193	13	55	8.22	-	61	43	31.5	T		N		6.1	345	12.61	11.45	1.05	H	6.494746464104542	1.7237606877770388	337.17090508618617	-7.829094913813833	26.373141938151683	1.3644714200587016	6.745096741668171	0.5834300673172037	8.401300523762961	1.099565365638848	nan	nan	22.039653319608647	-100.18146960734634	nan	nan	0.0	141.0	14.171291053555674	29.675132081039628	6.810787379294008	22.86434470174562	4.556452930777601	0.5856704811671698	0.0031561879805548695	3	smallish
479	G310.6158+00.1669	13	57	0.77	-	61	43	21.8	T		N		9.5	325	12.18	10.87	1.19	I	10.112117782555814	0.3794501551638687	323.06016813939743	-1.9398318606025668	24.957194951315895	0.9867544511607003	17.496378459830222	0.936804372581424	15.401234546629187	1.2132155616157942	115.69260721554448	-102.65531887532586	68.69539551831474	-47.79556380817871	133.87135225247704	-165.48874619038853	7.734177052318164	198.577438200435	24.760652176645564	21.7400693326758	-4.787471257611079	26.527540590286883	7.619888354290331	5.887050182140388	0.03368298238394312	0	
480	G310.6430-00.4091	13	58	28.98	-	62	16	22.6	T		Y		3.9	190	14.41	12.06	2.14	FH	5.73465842326767	2.0315324016627545	191.15277216081276	1.1527721608127592	10.494033303448608	1.2369097540765182	8.245142071127702	1.3550389649217531	6.895019195968763	1.3763814840246347	nan	nan	90.40694502408002	-77.40262711738325	nan	nan	0.0	141.0	15.935176434337606	20.769478478965798	2.863873643656917	17.905604835308882	5.070159333229843	24.358660042849618	0.09379358588975115	1	way too small
481	G310.7197-00.1247	13	58	29.56	-	61	58	42.2	T		Y		2.6	205	13.84	11.52	2.12	I	5.543488403928448	1.4076990936294052	204.34626757513576	-0.6537324248642449	8.313465254008948	1.2072431495785816	6.707861622833637	0.7148235914092055	6.122954314112286	1.0485359707353414	nan	nan	93.81065431598853	-92.75057811207273	nan	nan	0.0	141.0	12.107070513347074	20.286521036134978	3.3472847134850436	16.939236322649933	9.082992736830938	-0.6672070794690549	-0.003604038567713513	1	way too small
482	G310.8417+00.0021	13	59	12.95	-	61	49	27.8	T		N		4.2	220	10.74	9.67	0.97	I	4.66006940076545	0.7943925006061113	221.48014604181384	1.480146041813839	11.053688266725567	1.5857844742633673	9.254303299134774	1.7477290768853655	7.947502050588217	1.3741827581775317	nan	-123.89057064104358	70.89273887115979	-62.56419352272326	nan	nan	0.0	141.0	10.223822803436494	18.498187319218008	4.020939969750036	14.477247349467973	3.1717960339582074	0.21805265652903583	0.0011543082244327594	2	too small
483	G310.8776+00.1564	13	59	10.25	-	61	39	57.8	T		N		6.0	35	12.33	11.31	0.92	I	4.63930962188431	0.9583899378298104	20.109719133164283	-14.890280866835717	30.29204318707751	0.8443957707420899	13.533277975946854	1.5233087940563363	10.494628677072418	1.1826503213612667	nan	nan	76.34545605369483	-81.54025021094196	nan	nan	0.0	141.0	10.497803792639333	17.593924904100156	3.185986015678603	14.407938888421553	3.0755788207161863	-0.4460349829383762	-0.002460576724057125	2	too small
484	G310.8823-00.0738	13	59	42.96	-	61	53	13.6	T		N		11.6	325	13.94	10.71	2.95	I	11.957976168237732	0.18431532014507734	317.40556203291624	-7.594437967083763	25.51003101353879	1.1752534487384394	27.78164066486084	3.440098179581833	20.423370608409645	2.829736714673644	86.4978107558511	-104.57565779734225	38.08078014116546	-68.65653121692873	130.0053132652312	-121.82472066623353	-10.657166101554223	186.46406384837272	33.16989639334607	36.22833249034151	4.602042473650702	31.626290016690806	9.522969399009087	5.048925873569098	0.028181053371595256	3	smallish
485	G310.9854+00.4204	13	59	28.13	-	61	22	59.2	T		N		18.0	5	9.4	9.11	0.25	H	14.881401191446393	0.15983067159984277	0.28220495041049537	-4.717795049589505	51.1194022949019	0.7856035058641083	44.23797488617562	6.2731175983869	29.157721600003477	2.148471516237779	94.37540857065292	-112.00429907705603	68.88836604410899	-45.94756168455069	120.80518601343711	-134.8287445248631	-6.820859207985596	249.574926246847	35.98329833820277	35.53887042500986	4.208537180994533	31.33033324401533	16.058000214609567	120.66296996103267	0.4957860094063658	4	
486	G311.0863-00.0397	14	1	18.44	-	61	48	1.2	T		N		39.0	240	8.77	6.69	1.9	I	36.44603355031485	0.7162353815093034	237.3752763014591	-2.6247236985408904	70.61480424749098	1.5301051762757918	46.46281138706603	0.5807008824501594	54.6782776522301	2.493069102069908	68.7904274896647	-75.05100821338155	31.585378418507958	-38.467091271915336	120.04838608764106	-107.31437976548648	1.0484963378505379	132.94435843787207	45.88017562166457	56.34767455191319	-11.278843228068865	67.62651777998205	38.888772440889454	199.71886988143257	0.775945957933665	4	
487	G311.1169+00.3837	14	0	36.54	-	61	23	2.5	T		N		9.0	95	10.19	9.92	0.24	I	9.667193399323505	0.6857311064119465	104.5974378388155	9.597437838815495	18.60859460205632	0.9029908850397246	15.45865648221246	1.3561279070972798	14.18186215193788	0.5943473124014604	102.53082177270466	-91.13979296434364	57.116613332358355	-45.63460955662994	122.75280506148619	-122.92930193920961	7.313897960031121	182.48478718085147	26.566806253190183	26.161102222279865	1.984988104440177	24.17611411783969	8.421448968412834	12.841588948304134	0.0666813529756675	3	smallish
488	G311.1490+00.7378	14	0	5.45	-	61	2	2.3	T		N		5.5	60	12.17	10.64	1.39	FH	5.063114800429098	0.9393214034030732	48.67888630843141	-11.321113691568591	13.86682250293419	0.9986344852632127	9.732532717836557	1.5192729049693137	10.660493662346703	2.2164834828956317	nan	nan	50.347488157534855	-81.14826184083836	nan	nan	0.0	141.0	11.896907876327056	22.17117704522791	5.073513448248875	17.097663596979036	4.0330515881430955	1.344685996255699	0.007113233463658183	2	too small
489	G311.1657+00.0448	14	1	45.74	-	61	41	51.5	T		Y		41.0	35	8.69	7.76	0.84	I	42.713391782969126	0.1893301969834731	61.38478991674016	26.38478991674016	57.87924328987329	1.1681895841396233	47.36379842736583	3.0805037152826076	64.89035056318731	1.788055522890794	110.82240847102938	-63.35598246387167	31.219135331176872	-35.355285816601906	149.41521593921064	-90.19441021763811	16.48264824989563	157.64992875407407	32.5689568325858	61.42601250645338	-20.81817994604164	82.24419245249501	45.12077764768466	90.94739259692123	0.32466788061434376	3	asymmetric
490	G311.4677+00.1021	14	4	4.57	-	61	33	36.1	T		Y		7.2	80	13.19	11.03	1.97	H	4.662514578333851	0.6740976660469196	48.54212861786158	-31.45787138213842	6.770419526611428	1.7016011583787107	9.737081211656381	1.45387837348751	10.457805710857503	2.3064829971845895	152.69016927541156	-171.481355436449	77.40797100858322	-93.52030832507859	152.69016927541156	-171.481355436449	-3.034421627795002	269.24937963384895	3.1283374919783244	20.781002090762065	5.714488707677028	15.066513383085038	7.403606311424385	-0.12587401833451453	-0.0005573369244805932	0	
491	G311.8184+00.0568	14	7	0.39	-	61	30	15.5	T		N		20.0	110	13.35	10.59	2.52	I	20.944348402021276	0.4948004013334266	92.25729739646977	-17.742702603530233	33.33782290933687	0.5087017278004854	32.79955884060321	0.7940813721176533	31.094008201013736	2.314277687469322	100.1215799370863	-110.88764608505824	62.1696753902321	-89.45499921483426	139.91333715105304	-127.8963096015712	-6.731016669721321	302.7194337028878	38.72884260558401	42.17104610872338	-2.316813580315632	44.48785968903901	20.8448055468075	92.00971601191607	0.37930234101360266	4	
492	G311.9670-00.0467	14	8	27.13	-	61	33	36.4	T		Y		11.6	135	11.84	10.23	1.47	I	10.382454660625204	0.4809928682665907	142.4780738942021	7.478073894202112	19.706847008083308	0.5824015439330171	20.8817174877039	0.7100203911475343	17.356740577004064	0.5425133843148982	110.82882449082337	-99.66650920816159	70.71386791211575	-55.995922453571154	131.03881114229483	-169.66213839337217	6.275868418062591	184.55063695694852	27.600330583996946	27.22284902683956	1.7466467250727113	25.476202301766847	8.995648310643036	349.55087837974594	0.8962045373974541	3	
493	G311.9977+00.1321	14	8	15.55	-	61	22	48.6	T		Y		7.5	355	12.23	10.39	1.68	I	9.04046699384962	2.0540649337797476	329.5611275188754	-25.438872481124577	13.95384065101271	1.0194106595590229	18.686723654361344	2.3655255702241993	12.016556622002152	0.8625544566125797	105.17614972676651	-101.4674722195613	77.7945565806383	-56.81156907004021	129.93080429012974	-138.36048605981506	6.307878887910302	325.38336791960177	25.24825984498194	24.67310947640071	1.230217573266021	23.442891903134687	6.792146722594448	60.74242036897252	0.23126213190028047	2	too small
494	G312.4748-00.4075	14	13	26.99	-	61	45	1.2	T		N		4.6	260	11.56	10.29	1.15	I	3.949766446057528	0.8076918112227898	251.8452696059297	-8.154730394070299	27.808337171141996	1.7904602823825295	8.50238367184254	1.4615056147358798	7.412065789112536	1.784061250649576	nan	nan	105.36368297623352	-67.0414460897544	nan	nan	0.0	141.0	3.6478648466953216	16.720654629951476	6.549484575787232	10.171170054164243	5.5025713041804725	-0.06009311282020559	-0.00040101570058796124	1	too small
495	G312.5728+00.4015	14	12	8.37	-	60	57	2.5	T		Y		8.1	70	12.36	10.53	1.67	FB	5.420254511434196	0.6443294553868202	59.305225082085485	-10.694774917914515	14.781232367453939	0.7077417721860465	12.440203851794836	2.2991051050216975	11.158721061445736	1.1293497784547926	109.89681456264918	nan	38.78204568926459	-89.32497084795352	nan	nan	0.0	141.0	16.74747981641133	13.039719700823579	3.903525073605742	9.136194627217836	5.855662638775911	39.81093528469777	0.1266645523400214	3	smallish
496	G312.7845-00.5339	14	16	16.3	-	61	46	19.5	T		N		8.1	95	13.18	10.61	2.35	I	11.090001202629226	3.887157440590548	102.77642967738825	7.776429677388251	19.237952929473824	1.7201312991044249	18.395003249825248	2.658117156934628	17.768978720443595	1.3913461695008051	136.08273902172246	-116.39056137168615	81.3959284322994	-7.097011794301281	136.08273902172246	-133.73661433206388	3.3920500524889707	1349.2369431755797	24.903147421194713	24.67712452360241	-1.4671037376602847	26.14422826126269	8.344661725476364	7.382249301020899	0.04983793733028002	3	smallish
497	G312.8748+00.2557	14	14	52.77	-	60	59	41.7	T		N		3.1	265	13.13	11.09	1.86	I	3.753104045933892	1.3381431935313692	259.81831197034387	-5.181688029656129	14.366819694701979	1.3408886110566423	5.329788087639811	1.9636493364080898	6.451365330324804	1.411694100887599	nan	nan	47.80486284351434	-91.5481667564423	nan	nan	0.0	141.0	9.916378359676976	16.557057004878587	2.67697292397577	13.880084080902815	3.4544522046360333	-0.6362566248669421	-0.003265604821694648	0	
498	G313.2935+00.2231	14	18	13.8	-	60	53	26.3	T		N		4.9	250	10.82	9.89	0.84	I	4.173476086890089	0.8901351153405934	251.09370250205268	1.093702502052679	30.743705295326286	1.353607102369963	9.122910111550357	2.722484221393584	8.560136988771683	1.349715967608993	nan	nan	79.79707728666835	-79.96556800775741	nan	nan	0.0	141.0	9.975163510265086	19.153129799516684	5.390196503152509	13.762933296364176	4.883400528481377	0.5819273658320081	0.0032164826153854922	0	
499	G313.4116-00.1941	14	20	17.92	-	61	14	41.2	T		Y	C	4.6	250	15.3	12.31	2.73	I	3.7270735376959943	0.8850326127023834	242.9893412814331	-7.010658718566901	129.95000588027142	1.4224678435161355	5.939676527129539	1.6160326089487815	6.885655954649633	1.2209634505758507	36.47298876805212	nan	36.47298876805212	-115.70474787498014	nan	nan	0.0	141.0	2.762411724432376e-38	14.807978493088665	2.7765005088037835	12.03147798428488	6.1223656933339345	-0.03365981400248995	-0.0002104560664657826	0	
500	G313.5262+00.0318	14	20	33.71	-	60	59	36.4	T		N		5.3	230	12.17	10.85	1.2	FH																										0	
501	G313.5875+00.5914	14	19	29.91	-	60	26	44.7	T		N		4.2	90	12.23	11.08	1.04	I	4.024381736316474	1.4223283822068271	87.15209852057632	-2.847901479423683	19.28040272102328	1.5420063063597518	5.567584816506355	1.512724277334646	8.098564022523638	1.9341180052018072	nan	nan	100.16536172737511	-81.37478529790627	nan	nan	0.0	141.0	9.480415821228071	19.248070008523655	5.54118528762059	13.706884720903062	4.536764677834753	0.25979426345459256	0.0014007708665291834	1	too small
