  67   67  5 34 52.000 -05 24 42.00 28 3   404.87   404.87   404.87   404.87   357.91   357.91   357.91   357.91 17.3351  0.0135 1 17.4773  0.0168 1 13.9323  0.0117 1 14.1079  0.0112 1 0.5 0.5 0.5 0.5     0.02     0.02     0.10     0.09     0.00     0.01     0.00     0.06   467.25   176.69  1068.23   808.74  2005 04 09 17 38 16
  68   68  5 34 54.000 -05 23  2.00 35 2   450.91   450.91   450.91   450.93   348.08   348.08   348.08   348.11 99.9999 21.6456 2 99.9999 22.5571 2 99.9999 19.6402 2 17.6887  0.0526 1 0.5 0.1 0.1 0.5     0.03     0.03     0.13     0.08     0.00     0.01     0.01     0.06    31.52     2.82    60.74    44.83  2005 04 09 17 14 16
  69   69  5 34 53.000 -05 24  0.00 27 2   699.23   699.23   699.23   699.17    79.08    79.08    79.08    79.05 99.9999 21.6796 2 99.9999 21.4723 2 19.2583  0.2224 1 17.7106  0.0488 1 0.5 0.5 0.1 0.5     0.03     0.02     0.10     0.06     0.00     0.01     0.00     0.06    25.89     3.32    50.08    38.17  2005 04 10 04 21 16
  70   69  5 34 53.000 -05 24  0.00 28 3   789.88   789.88   789.88   789.88   110.05   110.05   110.05   110.04 99.9999 21.6791 2 20.5641  0.2115 1 99.9999 18.8707 2 17.6896  0.0415 1 0.5 0.5 0.5 0.5     0.03     0.02     0.10     0.03     0.00     0.01     0.00     0.05    25.67     4.01    43.18    32.43  2005 04 10 03 21 16
  71   71  5 34 56.000 -05 22  6.00 35 1   689.22   689.22   689.08   689.15   385.97   385.97   386.73   385.97 99.9999 21.2741 2 99.9999 20.8008 2 16.8641  0.0436 1 16.3555  0.0201 1 0.5 0.5 0.1 0.1     0.01     0.01     0.04     0.02     0.00     0.01     0.00     0.05    12.50     3.00    67.99    82.56  2005 04 10 04 40 16
  72   71  5 34 56.000 -05 22  6.00 36 3   414.78   414.78   414.24   414.74   592.84   592.84   592.16   592.82 21.9778  0.2680 1 99.9999 21.4834 2 17.0146  0.0700 1 16.4796  0.0223 1 0.1 0.5 0.1 0.5     0.04     0.04     0.19     0.11     0.00     0.01     0.01     0.06    41.90     5.18   137.09    74.66  2005 04 10 03 25 16
  73   73  5 34 55.000 -05 22  7.00 35 1   419.82   419.82   419.82   419.85   217.94   217.94   217.94   217.94 99.9999 99.9999 0 99.9999 20.8367 2 99.9999 18.4961 2 17.8299  0.0499 1 0.5 0.5 0.5 0.1     0.01     0.01     0.04     0.02     0.00     0.01     0.00     0.05    74.66     2.01    19.49    16.81  2005 04 09 17 19 16
  74   73  5 34 55.000 -05 22  7.00 36 3   537.81   537.81   537.81   537.82   671.18   671.18   671.18   671.10 99.9999 21.5302 2 99.9999 21.5067 2 99.9999 18.5142 2 17.5566  0.0486 1 0.5 0.5 0.5 0.5     0.04     0.04     0.17     0.10     0.00     0.01     0.01     0.06    39.99     4.41    74.10    17.66  2005 04 09 17 10 16
  75   75  5 34 57.000 -05 23  0.00 36 3   718.88   719.06   718.89   718.87   143.89   143.94   143.70   143.92 20.6186  0.0810 1 19.6722  0.0494 1 15.9024  0.0334 1 14.9457  0.0124 1 0.1 0.1 0.5 0.5     0.04     0.03     0.17     0.11     0.00     0.01     0.01     0.06    61.23    37.11   232.19   489.03  2005 04 09 17 38 16
  76   76  5 34 57.000 -05 22 51.00 36 3   571.88   571.83   571.13   571.16   149.91   149.92   149.63   149.88 18.1006  0.0199 1 18.5804  0.0297 1 14.3482  0.0147 1 14.3749  0.0114 1 0.5 0.1 0.5 0.5     0.04     0.03     0.17     0.11     0.00     0.01     0.01     0.07   325.50    75.66   748.96   956.67  2005 04 09 17 14 16
  77   77  5 34 57.000 -05 23 52.00 27 2   362.96   362.96   362.96   362.96   690.16   690.16   690.16   690.16 16.1352  0.0118 1 15.1819  0.0111 1 12.3461  0.0114 1 12.0695  0.0104 1 0.5 0.5 0.5 0.5     0.04     0.04     0.17     0.31     0.00     0.01     0.01     0.15  1480.58  1569.29  3801.89  3821.52  2004 10 31 17 27 16
  78   78  5 34 57.000 -05 23 51.00 27 2   375.00   375.00   375.00   375.00   692.36   692.36   692.36   692.36 17.8241  0.0208 1 16.6922  0.0143 1 13.3571  0.0121 1 12.6796  0.0107 1 0.5 0.5 0.5 0.5     0.04     0.04     0.17     0.28     0.00     0.01     0.01     0.15   390.96   459.74  1876.74  3202.15  2004 10 31 17 18 16
  79   79  5 34 59.000 -05 23  7.00 36 2   202.89   202.89   203.02   202.90   489.87   489.87   489.82   489.87 21.6976  0.1946 1 21.4051  0.1847 1 16.5938  0.0594 1 15.1738  0.0133 1 0.1 0.1 0.1 0.5     0.04     0.03     0.19     0.12     0.00     0.01     0.01     0.07    38.62     6.24   191.50   409.51  2004 10 31 17 46 16
  80   80  5 35  0.000 -05 23  1.00 36 2   235.01   235.01   235.01   235.01   341.68   341.68   341.68   341.68 14.8971  0.0106 1 14.4387  0.0105 1 11.4904  0.0104 1 11.5851  0.0102 1 0.5 0.5 0.5 0.5     0.04     0.05     0.22     0.37     0.00     0.01     0.01     0.17  6167.69  2729.32  3846.59  3876.98  2004 10 31 17 22 16
  81   81  5 34 59.000 -05 23 32.00 36 2   417.70   417.70   417.70   417.70   621.19   621.19   621.19   621.19 99.9999 21.6158 2 99.9999 21.4078 2 17.5906  0.0930 1 15.7687  0.0164 1 0.5 0.5 0.1 0.5     0.04     0.03     0.20     0.13     0.00     0.01     0.01     0.07    40.42     5.33   135.23   162.06  2005 04 09 17 19 16
  82   82  5 34 59.000 -05 23 32.00 36 2   412.62   412.62   412.62   412.62   619.66   619.66   619.66   619.66 99.9999 21.5990 2 99.9999 21.3802 2 18.1521  0.1315 1 16.3890  0.0229 1 0.5 0.5 0.1 0.5     0.04     0.03     0.20     0.12     0.00     0.01     0.01     0.07    40.42     5.24   107.91   154.04  2005 04 09 17 10 16
  83   83  5 34 59.000 -05 24  0.00 36 2   664.02   664.15   664.74   664.13   753.96   753.98   753.14   753.23 18.6856  0.0349 1 18.7889  0.0327 1 14.7228  0.0193 1 14.3007  0.0119 1 0.5 0.1 0.5 0.5     0.04     0.03     0.19     0.12     0.00     0.01     0.01     0.07   193.60    62.70   459.66   845.49  2005 04 09 17 38 16
  84   84  5 35  3.000 -05 22 45.00 37 3   522.27   522.27   522.27   522.24   398.05   398.05   398.05   398.04 99.9999 21.3563 2 99.9999 21.3938 2 17.5699  0.1233 1 16.7381  0.0251 1 0.5 0.5 0.1 0.5     0.06     0.05     0.31     0.16     0.00     0.01     0.01     0.06    50.37     7.23   168.29    89.92  2005 04 09 17 14 16
  85   85  5 35  1.000 -05 23 53.00 26 2   717.93   717.93   717.93   717.91   479.70   479.70   479.70   479.79 99.9999 21.4879 2 99.9999 21.3475 2 19.0309  0.2984 1 17.6521  0.0513 1 0.5 0.5 0.1 0.5     0.05     0.04     0.23     0.13     0.00     0.01     0.01     0.07    45.68     5.37    99.18    32.41  2004 10 31 17 27 16
  86   86  5 35  1.000 -05 24 10.00 26 2   654.91   654.91   654.91   654.91   281.90   281.90   281.90   281.90 21.3935  0.1746 1 18.8732  0.0337 1 14.9836  0.0220 1 13.9631  0.0111 1 0.1 0.1 0.5 0.5     0.05     0.04     0.22     0.17     0.00     0.01     0.01     0.08    49.05    65.85   791.63  1257.77  2004 10 31 17 18 16
  87   87  5 35  0.000 -05 24 10.00 26 2   656.96   656.96   656.96   656.96   271.07   271.07   271.07   271.07 20.7485  0.0975 1 19.8887  0.0593 1 15.6626  0.0344 1 14.4078  0.0117 1 0.1 0.1 0.5 0.5     0.05     0.04     0.21     0.16     0.00     0.01     0.01     0.09    57.48    26.04   416.41   835.86  2004 10 31 17 46 16
  88   88  5 35  2.000 -05 22  8.00 36 4    62.15    62.15    62.15    62.16   377.72   377.72   377.72   377.72 99.9999 21.5595 2 99.9999 21.3838 2 17.1380  0.0791 1 15.7582  0.0158 1 0.5 0.5 0.1 0.5     0.05     0.05     0.27     0.18     0.00     0.01     0.01     0.07    41.42     5.74   165.66   150.26  2004 10 31 17 22 16
  89   88  5 35  2.000 -05 22  8.00 37 3   409.78   409.78   409.78   409.74   781.01   781.01   781.01   781.00 99.9999 21.3143 2 99.9999 21.3719 2 16.7309  0.0782 1 15.5832  0.0160 1 0.5 0.5 0.1 0.5     0.06     0.05     0.33     0.19     0.00     0.01     0.01     0.07    58.57     6.55   211.36   216.17  2005 04 09 17 19 16
  90   90  5 35  0.000 -05 24 38.00 26 2   460.72   460.72   460.72   460.72    58.57    58.57    58.57    58.57 20.7658  0.1940 1 99.9999 21.3800 2 17.3698  0.0852 1 19.7101  0.1491 1 0.5 0.5 0.1 0.1     0.04     0.04     0.22     0.12     0.00     0.01     0.01     0.07    41.99     4.68   119.85     6.52  2005 04 09 17 10 16
  91   90  5 35  0.000 -05 24 38.00 27 3   772.81   772.81   772.81   772.81   353.03   353.03   353.03   353.03 20.5581  0.1723 1 99.9999 21.4132 2 16.8218  0.0924 1 19.7943  0.1656 1 0.5 0.5 0.5 0.1     0.05     0.04     0.21     0.12     0.00     0.01     0.01     0.06    42.68     5.31   112.85     5.39  2005 04 09 17 38 16
  92   92  5 35  4.000 -05 22 24.00 37 3   340.96   340.96   340.95   340.96   532.19   532.19   531.99   532.18 21.6147  0.2681 1 20.5765  0.1014 1 16.6236  0.0721 1 15.4539  0.0145 1 0.1 0.1 0.1 0.5     0.07     0.05     0.37     0.20     0.00     0.01     0.01     0.07    74.08    15.20   281.04   299.32  2005 04 09 17 14 16
  93   93  5 35  3.000 -05 22 37.00 36 1   458.86   458.86   458.94   458.91   595.95   595.95   596.28   595.96 20.9329  0.1555 1 20.8277  0.2167 1 15.8156  0.0261 1 14.4795  0.0119 1 0.1 0.1 0.1 0.1     0.01     0.01     0.06     0.03     0.00     0.01     0.00     0.06    18.24     5.56   137.02   370.50  2005 04 09 18 55 16
  94   93  5 35  3.000 -05 22 37.00 37 3   551.04   551.04   551.02   551.04   515.88   515.88   515.75   515.88 21.3478  0.1846 1 20.9318  0.1331 1 15.9603  0.0561 1 14.5652  0.0120 1 0.1 0.1 0.1 0.5     0.05     0.04     0.28     0.17     0.00     0.01     0.01     0.07    61.54    10.22   315.59   760.38  2005 04 09 18 46 16
  95   95  5 35  1.000 -05 24 10.00 26 2   605.27   605.27   605.33   605.26   351.08   351.08   351.05   351.08 21.2945  0.1480 1 20.5637  0.0993 1 16.5608  0.0572 1 15.1020  0.0129 1 0.1 0.1 0.1 0.5     0.05     0.04     0.22     0.14     0.00     0.01     0.01     0.07    59.34    13.41   194.29   391.75  2005 04 09 19 14 16
  96   96  5 35  1.000 -05 24 13.00 26 2   598.08   598.08   598.08   598.08   303.63   303.63   303.63   303.63 20.7544  0.1887 1 99.9999 21.4265 2 16.6767  0.0726 1 18.0786  0.0709 1 0.5 0.5 0.5 0.5     0.05     0.04     0.22     0.12     0.00     0.01     0.01     0.07    46.10     5.17   124.38    19.59  2005 04 09 18 50 16
  97   97  5 35  1.000 -05 24 13.00 26 2   600.97   600.97   600.97   600.97   302.42   302.42   302.42   302.42 21.8368  0.2506 1 99.9999 21.4173 2 16.8915  0.0895 1 17.9704  0.0663 1 0.1 0.5 0.5 0.5     0.05     0.04     0.22     0.12     0.00     0.01     0.01     0.07    46.10     4.53   124.38    19.59  2004 11 01 17 27 16
  98   98  5 35  1.000 -05 24  6.00 26 2   671.64   671.87   671.92   671.38   318.80   318.78   318.62   318.19 17.0467  0.0136 1 16.5832  0.0133 1 13.0295  0.0111 1 12.8075  0.0104 1 0.5 0.5 0.5 0.5     0.05     0.04     0.24     0.22     0.00     0.01     0.01     0.08   642.92   427.85  2263.40  2214.22  2004 11 01 17 17 16
  99   99  5 35  1.000 -05 23  4.00 36 2   337.29   337.29   337.83   337.27   237.96   237.96   237.92   237.98 21.3585  0.1439 1 99.9999 22.2421 2 16.2543  0.0536 1 16.5729  0.0235 1 0.1 0.1 0.5 0.5     0.05     0.04     0.25     0.13     0.00     0.01     0.01     0.07    48.02     5.16   284.89   140.81  2004 11 01 17 46 16
 100  100  5 35  0.000 -05 24  9.00 26 2   735.85   735.85   735.85   735.83   185.75   185.75   185.75   185.79 99.9999 22.2670 2 99.9999 21.5773 2 17.6341  0.0880 1 17.9823  0.0608 1 0.1 0.5 0.1 0.5     0.04     0.03     0.20     0.11     0.00     0.01     0.01     0.06    42.12     5.66   114.36    19.60  2004 11 01 17 21 16
 101  101  5 35  0.000 -05 25 14.00 26 1   457.94   458.13   458.67   458.80   337.01   338.00   338.77   338.20 16.7577  0.0118 1 16.6909  0.0153 1 12.8952  0.0111 1 13.3789  0.0107 1 0.1 0.5 0.5 0.1     0.01     0.01     0.05     0.04     0.00     0.01     0.00     0.05  1015.26   300.15  1562.62  1074.92  2005 04 09 17 19 16
 102  101  5 35  0.000 -05 25 14.00 27 3   551.13   551.12   551.01   550.97   634.76   634.15   633.92   633.98 15.9542  0.0117 1 16.1893  0.0124 1 12.8370  0.0122 1 13.2648  0.0109 1 0.5 0.5 0.5 0.5     0.05     0.05     0.22     0.22     0.00     0.01     0.01     0.08  1820.16   542.90  3141.01  2467.98  2005 04 09 17 10 16
 103  103  5 35  3.000 -05 23 32.00 36 2   781.26   781.26   781.27   781.09   115.03   115.03   115.04   115.11 20.0467  0.0651 1 99.9999 21.2600 2 15.2693  0.0252 1 16.5998  0.0246 1 0.1 0.5 0.5 0.5     0.06     0.05     0.29     0.18     0.00     0.01     0.01     0.07   100.72     5.79   395.33   106.16  2005 04 09 17 38 16
 104  104  5 35  4.000 -05 23 13.00 37 3   604.18   604.18   604.18   604.18   106.75   106.75   106.75   106.75 17.3814  0.0158 1 16.9478  0.0144 1 13.5095  0.0124 1 13.2467  0.0106 1 0.5 0.5 0.5 0.5     0.07     0.05     0.36     0.28     0.00     0.01     0.01     0.10   521.35   281.36  1420.18  2096.65  2005 04 09 17 14 16
 105  105  5 35  4.000 -05 22 38.00 37 3   345.14   345.12   345.02   345.02   358.91   358.82   358.07   358.67 19.0406  0.0396 1 19.0358  0.0363 1 14.8956  0.0270 1 14.5186  0.0117 1 0.1 0.1 0.5 0.5     0.07     0.06     0.36     0.21     0.00     0.01     0.01     0.07   216.40    51.64   739.13   676.98  2005 04 09 17 19 16
 106  106  5 35  4.000 -05 23 13.00 37 3   605.05   605.05   605.05   605.05   115.83   115.83   115.83   115.83 19.7547  0.0570 1 20.2423  0.0787 1 15.4580  0.0415 1 14.7239  0.0121 1 0.1 0.1 0.5 0.5     0.07     0.06     0.35     0.24     0.00     0.01     0.01     0.08   112.98    19.78   398.99   700.58  2005 04 09 17 10 16
 107  107  5 35  4.000 -05 22 44.00 37 3   403.08   403.08   403.08   403.08   323.36   323.36   323.36   323.36 20.9744  0.1479 1 99.9999 21.3996 2 15.6733  0.0710 1 19.6500  0.1570 1 0.1 0.5 0.5 0.1     0.07     0.06     0.40     0.21     0.00     0.01     0.02     0.07    69.03     7.16   222.20     9.40  2005 04 09 17 38 16
 108  108  5 35  4.000 -05 23 56.00 26 2   463.68   463.96   464.04   463.98   785.14   785.17   784.95   784.94 18.2118  0.0577 1 17.2686  0.0171 1 13.7122  0.0158 1 13.0245  0.0108 1 0.1 0.5 0.5 0.5     0.06     0.06     0.41     0.31     0.01     0.01     0.01     0.10   257.16   246.59  1820.76  3070.65  2005 04 09 17 14 16
 109  109  5 35  5.000 -05 22 30.00 37 3   219.17   219.17   219.17   219.18   370.82   370.82   370.82   370.84 99.9999 21.1702 2 99.9999 21.3755 2 17.3791  0.2547 1 16.8504  0.0292 1 0.5 0.5 0.5 0.5     0.08     0.06     0.39     0.21     0.00     0.01     0.01     0.07    69.97     7.51   175.50    83.88  2004 11 01 17 27 16
 110  110  5 35  6.000 -05 22  2.00 37 4   524.91   524.91   524.91   524.91   119.10   119.10   119.10   119.10 21.5158  0.2313 1 21.7365  0.2459 1 15.4981  0.0599 1 15.0545  0.0127 1 0.1 0.1 0.5 0.5     0.09     0.06     0.48     0.25     0.00     0.01     0.02     0.07    82.14    10.72   296.93   414.56  2004 11 01 17 17 16
 111  111  5 35  5.000 -05 23 23.00 37 2   135.03   135.03   135.03   135.03   544.05   544.05   544.05   544.05 99.9999 21.2119 2 99.9999 22.2049 2 99.9999 17.9755 2 18.8553  0.0914 1 0.5 0.1 0.5 0.1     0.08     0.06     0.43     0.25     0.00     0.01     0.01     0.07    65.78     6.57   183.91    15.78  2004 11 01 17 46 16
 112  112  5 35  6.000 -05 22  7.00 37 4   470.92   470.20   470.07   470.19   111.13   111.92   111.87   111.93 19.0016  0.0430 1 20.4123  0.0804 1 14.2679  0.0305 1 15.7258  0.0148 1 0.1 0.1 0.5 0.5     0.09     0.07     0.51     0.26     0.00     0.01     0.03     0.06   207.01    15.51  1127.06   257.03  2004 11 01 17 21 16
 113  113  5 35  5.000 -05 23 16.00 37 2   126.92   126.92   126.92   126.95   435.09   435.09   435.09   435.08 21.7078  0.2735 1 21.5867  0.2200 1 18.2168  0.2148 1 16.3599  0.0216 1 0.1 0.1 0.1 0.5     0.08     0.07     0.44     0.25     0.00     0.01     0.01     0.07    70.53     9.65   196.86   174.07  2005 04 09 17 19 16
 114  114  5 35  4.000 -05 24 42.00 26 2    78.18    78.18    78.18    78.20   528.26   528.26   528.26   528.24 21.1712  0.1848 1 20.1856  0.0777 1 18.0049  0.2464 1 14.7358  0.0122 1 0.1 0.1 0.1 0.5     0.07     0.06     0.31     0.21     0.00     0.01     0.02     0.06    78.51    22.28   143.74   420.35  2005 04 09 17 10 16
 115  115  5 35  6.000 -05 22  9.00 37 4   418.21   418.21   418.21   418.21   156.89   156.89   156.89   156.92 99.9999 21.0222 2 99.9999 21.2867 2 17.6156  0.2307 1 16.3944  0.0209 1 0.5 0.5 0.1 0.5     0.10     0.07     0.56     0.29     0.00     0.01     0.02     0.07    82.79     7.70   293.44   139.60  2005 04 09 17 38 16
 116  116  5 35  4.000 -05 24 35.00 26 2   124.89   124.89   124.89   124.92   576.99   576.99   576.99   577.00 99.9999 21.8813 2 20.7787  0.1214 1 16.9737  0.1102 1 17.0960  0.0327 1 0.1 0.1 0.1 0.5     0.06     0.05     0.30     0.19     0.00     0.01     0.02     0.06    56.66    13.77   262.36    75.64  2005 04 09 17 14 16
 117  117  5 35  5.000 -05 23 45.00 37 2   356.07   356.07   356.07   356.03   621.23   621.23   621.23   621.19 99.9999 22.0221 2 99.9999 21.2730 2 16.7265  0.1034 1 17.4720  0.0437 1 0.1 0.5 0.1 0.5     0.08     0.07     0.48     0.26     0.00     0.01     0.02     0.06    72.11     7.37   329.79    47.17  2005 04 09 17 19 16
 118  118  5 35  5.000 -05 23 54.00 37 2   430.89   430.85   430.89   430.90   668.01   668.18   668.01   668.02 21.2046  0.2133 1 19.0843  0.0388 1 16.1829  0.1034 1 14.0679  0.0115 1 0.1 0.1 0.5 0.5     0.08     0.07     0.50     0.32     0.00     0.01     0.02     0.09    80.46    50.14   226.18  1283.87  2005 04 09 17 10 16
 119  119  5 35  5.000 -05 24 15.00 26 2   231.84   231.84   231.84   231.89   787.91   787.91   787.91   787.90 18.2704  0.2152 1 99.9999 20.5127 2 14.8541  0.2672 1 15.7972  0.0195 1 0.5 0.5 0.5 0.5     0.06     0.05     0.37     0.22     0.03     0.02     0.13     0.10    68.73     8.80   292.93   175.03  2005 04 09 17 38 16
 120  120  5 35  6.000 -05 23 15.00 37 2   176.72   176.72   176.72   176.74   353.80   353.80   353.80   353.79 99.9999 22.1591 2 99.9999 21.3353 2 99.9999 18.8719 2 16.4339  0.0219 1 0.1 0.5 0.1 0.5     0.08     0.07     0.44     0.26     0.00     0.01     0.01     0.07    67.15     7.32   184.42    92.54  2005 04 09 17 14 16
 121  121  5 35  7.000 -05 22 26.00 37 4   242.12   242.12   241.99   242.11   104.74   104.74   104.70   104.77 20.0599  0.0908 1 19.9078  0.0623 1 14.9909  0.0624 1 14.6142  0.0118 1 0.1 0.1 0.1 0.5     0.10     0.07     0.66     0.34     0.00     0.01     0.04     0.08   122.44    29.15   635.99   679.43  2005 04 09 18 55 16
 122  122  5 35  7.000 -05 22 29.00 37 4   212.16   212.16   212.16   212.15   104.93   104.93   104.93   104.95 20.8544  0.1455 1 20.3612  0.0820 1 16.3871  0.0932 1 15.3008  0.0134 1 0.1 0.1 0.1 0.5     0.10     0.07     0.65     0.33     0.00     0.01     0.02     0.07   101.01    20.52   448.82   389.12  2005 04 09 18 46 16
 123  123  5 35  6.000 -05 24  0.00 37 2   517.17   517.17   517.17   517.17   658.83   658.83   658.83   658.83 20.3199  0.1733 1 99.9999 21.3177 2 15.6046  0.0799 1 99.9999 20.0739 2 0.5 0.5 0.5 0.5     0.08     0.07     0.47     0.26     0.00     0.01     0.02     0.07    75.74     7.37   232.96     6.70  2005 04 09 19 14 16
 124  124  5 35  5.000 -05 25  2.00 26 3   499.12   499.12   499.12   499.06   242.18   242.18   242.18   242.19 99.9999 99.9999 0 99.9999 99.9999 0 99.9999 17.7004 2 17.2823  0.0384 1 0.5 0.5 0.5 0.5     0.08     0.07     0.49     0.27     0.00     0.01     0.01     0.07     6.70     6.70   218.24    50.66  2005 04 09 18 50 16
 125  125  5 35  5.000 -05 25  6.00 26 3   528.16   528.14   528.02   528.00   305.71   305.11   304.94   305.03 18.0532  0.0257 1 16.9941  0.0152 1 13.6800  0.0140 1 13.1706  0.0105 1 0.5 0.5 0.5 0.5     0.08     0.07     0.51     0.36     0.00     0.01     0.01     0.09   332.88   284.94  2216.36  2875.22  2004 11 01 17 27 16
 126  126  5 35  5.000 -05 25 19.00 26 3   445.49   445.48   445.49   445.49   408.03   407.64   408.03   408.03 12.7744  0.0104 1 12.7523  0.0103 1 10.2154  0.0107 1 10.5551  0.0102 1 0.5 0.5 0.5 0.5     0.11     0.13     0.63     0.91     0.01     0.02     0.04     0.45  7941.85  3885.50  4041.09  4026.67  2004 11 01 17 17 16
 127  127  5 35 10.000 -05 23 16.00 38 3   604.97   604.97   604.97   604.97   287.18   287.18   287.18   287.18 19.5776  0.2294 1 99.9999 20.9506 2 99.9999 16.0494 2 18.2678  0.0776 1 0.5 0.5 0.5 0.1     0.17     0.14     0.97     0.61     0.01     0.01     0.06     0.10   148.72    13.98   421.66    24.62  2004 11 01 17 46 16
 128  128  5 35  7.000 -05 24 52.00 25 2   438.20   438.20   438.20   438.19   142.64   142.64   142.64   142.64 99.9999 20.7411 2 21.7271  0.2973 1 16.9822  0.2033 1 15.9731  0.0170 1 0.5 0.1 0.1 0.5     0.11     0.10     0.78     0.45     0.00     0.01     0.03     0.07   101.32    12.54   370.05   161.41  2004 11 01 17 21 16
 129  129  5 35  8.000 -05 22 56.00 37 1   183.02   183.02   183.02   183.03   438.87   438.87   438.87   438.91 99.9999 20.8052 2 99.9999 20.7469 2 17.1372  0.1208 1 15.7390  0.0158 1 0.5 0.5 0.1 0.1     0.03     0.02     0.20     0.11     0.00     0.01     0.01     0.06    27.96     4.24   118.00   131.95  2004 11 01 17 27 16
 130  129  5 35  8.000 -05 22 56.00 38 3   678.27   678.27   678.27   678.23   581.97   581.97   581.97   581.96 99.9999 20.4962 2 99.9999 21.0671 2 17.2525  0.2359 1 15.7380  0.0168 1 0.5 0.5 0.1 0.5     0.14     0.12     0.90     0.54     0.01     0.01     0.03     0.08   124.25    12.80   414.11   241.59  2004 11 01 17 17 16
 131  131  5 35  7.000 -05 24  0.00 37 2   655.72   655.72   655.72   655.72   471.02   471.02   471.02   471.02 19.4599  0.0834 1 19.9275  0.0640 1 15.3403  0.0383 1 14.7045  0.0125 1 0.5 0.1 0.5 0.5     0.09     0.08     0.53     0.33     0.00     0.01     0.01     0.08   108.73    31.45   460.26   449.61  2004 11 01 17 46 16
 132  132  5 35  7.000 -05 24  0.00 37 2   651.73   651.73   651.73   651.73   472.89   472.89   472.89   472.89 20.3938  0.1021 1 19.9640  0.0677 1 15.3339  0.0371 1 14.7362  0.0123 1 0.1 0.1 0.5 0.5     0.09     0.08     0.53     0.33     0.00     0.01     0.01     0.08   118.38    26.41   460.26   449.61  2004 11 01 17 21 16
 133  133  5 35  6.000 -05 25  1.00 26 3   661.05   661.24   661.05   661.01   339.00   339.03   338.92   339.01 19.9400  0.0763 1 19.7268  0.0554 1 15.1417  0.0608 1 14.8930  0.0125 1 0.1 0.1 0.5 0.5     0.09     0.08     0.58     0.33     0.00     0.01     0.02     0.07   109.31    27.92   555.82   555.95  2005 04 09 18 55 16
 134  134  5 35  6.000 -05 24 41.00 25 2   636.28   636.86   637.01   636.83    62.91    62.88    62.91    62.88 17.6507  0.0200 1 16.5405  0.0130 1 13.3711  0.0125 1 12.8226  0.0104 1 0.5 0.5 0.5 0.5     0.09     0.08     0.53     0.36     0.00     0.01     0.01     0.09   547.67   509.53  2984.35  3116.88  2005 04 09 18 46 16
 135  134  5 35  6.000 -05 24 41.00 26 3   777.04   777.01   776.31   776.76   170.86   170.74   170.13   170.75 17.7650  0.0216 1 16.6223  0.0134 1 13.4308  0.0131 1 12.8801  0.0104 1 0.5 0.5 0.5 0.5     0.09     0.07     0.51     0.36     0.00     0.01     0.01     0.10   498.55   418.24  1476.73  2032.19  2005 04 09 19 14 16
 136  136  5 35  8.000 -05 22 30.00 37 4   114.16   114.16   114.16   114.18   224.22   224.22   224.22   224.30 99.9999 20.6027 2 99.9999 99.9999 0 99.9999 16.8304 2 18.1632  0.0682 1 0.5 0.5 0.5 0.1     0.12     0.09     0.79     0.40     0.01     0.01     0.03     0.07   105.39   105.39   336.57    22.71  2005 04 09 18 50 16
 137  137  5 35  5.000 -05 25  4.00 26 3   541.84   541.98   541.87   541.82   287.80   287.84   287.72   287.83 19.9528  0.0659 1 19.2027  0.0401 1 15.2647  0.0332 1 14.0836  0.0112 1 0.1 0.1 0.5 0.5     0.08     0.07     0.51     0.33     0.00     0.01     0.01     0.08   126.72    48.72   477.42   857.40  2005 04 09 18 55 16
